"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
2.0,0.494903564453125,"A spark of annoyance lit Lincoln 's eyes ; the smallest hint of Natalia 's Russian fire .

Lincoln was n't interested at all in what was [[happening]] with Natalia .",1.0,0.6076542735099792,"A spark of annoyance lit Lincoln 's eyes ; the smallest hint of Natalia 's Russian fire .

Lincoln was n't interested at all in what was [[occured]] with Natalia ."
0.0,0.05635488033294678,"Perhaps all we can say of [[great]] acting is that it involves assimilation rather than accumulation , that the performer is n't so much a surrogate as a vessel .

Great actors can assimilate themselves into their [[roles]] .",1.0,0.5547608137130737,"Perhaps all we can say of [[sizable]] acting is that it involves assimilation rather than accumulation , that the performer is n't so much a surrogate as a vessel .

Great actors can assimilate themselves into their [[duty]] ."
0.0,0.024791955947875977,"And it was exactly on such a day , as this carefully selected [[Wednesday]] -LRB- which blushed from this distinction -RRB- , that the mini-anti-aggressor was going to make the biggest of impressions .

The mini-anti-aggressor is going to make an impression on Wednesday .",2.0,0.9998833537101746,"And it was exactly on such a day , as this carefully selected [[Tuesday]] -LRB- which blushed from this distinction -RRB- , that the mini-anti-aggressor was going to make the biggest of impressions .

The mini-anti-aggressor is going to make an impression on Wednesday ."
0.0,0.006752967834472656,"uh it 's in Georgia it 's yeah it 's right [[outside]] of Macon and and it 's just a i like the way that i like the way that idea of the south is

It 's located just outside of Macon in Georgia .",2.0,0.9848443269729614,"uh it 's in Georgia it 's yeah it 's right [[out]] of Macon and and it 's just a i like the way that i like the way that idea of the south is

It 's located just outside of Macon in Georgia ."
1.0,0.0003567934036254883,"This does n't look good .

This looks [[really]] [[bad]] but I [[have]] a plan .",2.0,0.693546712398529,"This does n't look good .

This looks [[honestly]] [[amiss]] but I [[possesses]] a plan ."
0.0,0.12028837203979492,"The much-previewed profile of Michael Huffington reveals that he is -- surprise , surprise -- [[gay]] .

Michael Huffington is gay .",1.0,0.9151070713996887,"The much-previewed profile of Michael Huffington reveals that he is -- surprise , surprise -- [[gai]] .

Michael Huffington is gay ."
0.0,0.007829487323760986,"What have we for [[lunch]] ?

What are we going to eat for lunch ?",2.0,0.9999362826347351,"What have we for [[dinner]] ?

What are we going to eat for lunch ?"
0.0,0.9744846224784851,"if it had rained any more in the last two weeks instead of planting Saint Augustine grass in the front yard i think i would have plowed everything under and had a rice field

It 's rained enough to make a rice patty .",0.0,0.9744846224784851,"if it had rained any more in the last two weeks instead of planting Saint Augustine grass in the front yard i think i would have plowed everything under and had a rice field

It 's rained enough to make a rice patty ."
2.0,0.7325986623764038,"-LRB- Cohen 1999 -RRB- Although many observers would view this as an extreme step it could reduce costs and allow increased efficiencies .

Observers thing lowering efficiencies and highering costs is great",2.0,0.7325986623764038,"-LRB- Cohen 1999 -RRB- Although many observers would view this as an extreme step it could reduce costs and allow increased efficiencies .

Observers thing lowering efficiencies and highering costs is great"
2.0,0.24288898706436157,"and i do n't think they 've [[repainted]] since

I think they repainted it a few times now .",1.0,0.517349123954773,"and i do n't think they 've [[painted]] since

I think they repainted it a few times now ."
2.0,0.0004718303680419922,"They were so [[sure]] of themselves that they took it for granted he had made a mistake . ''

They were unconfident so they were [[hesitant]] to think he might have made a mistake .",0.0,0.9148057699203491,"They were so [[seguro]] of themselves that they took it for granted he had made a mistake . ''

They were unconfident so they were [[leery]] to think he might have made a mistake ."
1.0,0.07515841722488403,"Jon twisted the man 's wrist .

Jon grabbed the [[man]] and yelled at him .",2.0,0.9984309077262878,"Jon twisted the man 's wrist .

Jon grabbed the [[roosters]] and yelled at him ."
2.0,0.9621475338935852,"After being diagnosed with cancer , Carrey 's Kaufman decides to do a show at Carnegie Hall .

Carrey 's Kaufman is only diagnosed with cancer after doing a show at Carnegie Hall .",2.0,0.9621475338935852,"After being diagnosed with cancer , Carrey 's Kaufman decides to do a show at Carnegie Hall .

Carrey 's Kaufman is only diagnosed with cancer after doing a show at Carnegie Hall ."
1.0,0.08970320224761963,"He grimaced at his own doubts .

[[He]] [[felt]] [[bad]] for doubting her .",2.0,0.9305171966552734,"He grimaced at his own doubts .

[[It]] [[deems]] [[amiss]] for doubting her ."
0.0,0.3808330297470093,"' I do n't suppose you could forget I ever said that ? '

It 's not likely you 'll [[forget]] that , right ?",2.0,0.620104193687439,"' I do n't suppose you could forget I ever said that ? '

It 's not likely you 'll [[forgotten]] that , right ?"
2.0,0.00036156177520751953,"As the budgets , functions , and points of service of many government programs devolve to state and local government , private entities and nonprofit organizations , and other third parties , it may become harder for GAO to obtain the records it needs to complete audits and evaluations .

It has become very [[easy]] for GAO to procure the records for audits .",0.0,0.7225613594055176,"As the budgets , functions , and points of service of many government programs devolve to state and local government , private entities and nonprofit organizations , and other third parties , it may become harder for GAO to obtain the records it needs to complete audits and evaluations .

It has become very [[facile]] for GAO to procure the records for audits ."
1.0,0.0009527802467346191,"We did it with the aid of consultants and other equal justice stakeholders .

[[In]] [[reality]] , [[equal]] justice stakeholders contributed only a [[little]] to our efforts .",2.0,0.7657577991485596,"We did it with the aid of consultants and other equal justice stakeholders .

[[Across]] [[truths]] , [[egalitarian]] justice stakeholders contributed only a [[few]] to our efforts ."
1.0,0.00037407875061035156,"They have [[found]] a new [[object]] of their affection .

They [[love]] their [[new]] [[sports]] [[car]] .",2.0,0.5373406410217285,"They have [[locate]] a new [[objects]] of their affection .

They [[luv]] their [[recent]] [[gym]] [[driving]] ."
0.0,0.0058174729347229,"Possible Clinton had sex with her , but it was n't rape .

Clinton may have had intercourse with a [[woman]] .",1.0,0.9577109217643738,"Possible Clinton had sex with her , but it was n't rape .

Clinton may have had intercourse with a [[mesdames]] ."
1.0,0.002421557903289795,"Clearly , GAO needs assistance to meet its looming human capital challenges .

The GAO has been [[receiving]] so [[many]] applications from qualified job [[seekers]] that they [[have]] had to raise the bar in hiring [[new]] employees .",2.0,0.50271075963974,"Clearly , GAO needs assistance to meet its looming human capital challenges .

The GAO has been [[benefited]] so [[multitude]] applications from qualified job [[seeker]] that they [[does]] had to raise the bar in hiring [[nouvelle]] employees ."
1.0,0.00442129373550415,"He 's a bad lot .

He [[has]] a wife",2.0,0.9489967823028564,"He 's a bad lot .

He [[is]] a wife"
2.0,0.026358604431152344,"The man who had once come up with a has-been corner skit , in which , as Zmuda recalls , forgotten performers would be sent out to flounder in front of an audience ...

The man designed a skit where popular performers went out and enjoyed [[total]] success in front of a crowd .",0.0,0.7302528619766235,"The man who had once come up with a has-been corner skit , in which , as Zmuda recalls , forgotten performers would be sent out to flounder in front of an audience ...

The man designed a skit where popular performers went out and enjoyed [[complements]] success in front of a crowd ."
1.0,0.989376962184906,"because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um i think this year i 'm going to have some landscaping put in

I have never developed a love for gardening .",1.0,0.989376962184906,"because i always had to do it and so i just pay someone else to do it and they do the they do the cutting they fertilize they um edge and um i think this year i 'm going to have some landscaping put in

I have never developed a love for gardening ."
2.0,0.0018503665924072266,"The fancifully decorated Macau Palace , a floating casino moored on the [[western]] [[waterfront]] , is fitted out with gambling tables , slot machines -LRB- known locally as hungry tigers -RRB- and , for hungry humans , a restaurant .

Macau Palace is found on the [[eastern]] waterfront .",1.0,0.6278986930847168,"The fancifully decorated Macau Palace , a floating casino moored on the [[southwestern]] [[shore]] , is fitted out with gambling tables , slot machines -LRB- known locally as hungry tigers -RRB- and , for hungry humans , a restaurant .

Macau Palace is found on the [[timorese]] waterfront ."
