"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.index","Input.text","Input.label","Answer.sentiment.label","Approve","Reject"
"3CO05SML7V5SMZ8DQ4GND8KZCH7R0V","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3ZOTGHDK5IBSCFY3XGN4I3H0CXIOSY","AFKZZEURTCR8U","Submitted","Sun Dec 08 08:24:56 PST 2019","Sun Dec 08 08:25:06 PST 2019","Wed Dec 11 08:25:06 PST 2019","","","","10","100% (5/5)","0% (0/0)","0% (0/0)","9","what's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be .","real","Computer-altered"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3CFJTT4SXTQWXV38BICO3FPIDA4I78","A2OAZPREKF6PQR","Submitted","Sun Dec 08 08:05:17 PST 2019","Sun Dec 08 08:05:28 PST 2019","Wed Dec 11 08:05:28 PST 2019","","","","11","100% (1/1)","0% (0/0)","0% (0/0)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3FTF2T8WLRIIC9B6FWENI2PWNBP9WH","AFKZZEURTCR8U","Submitted","Sun Dec 08 07:52:27 PST 2019","Sun Dec 08 07:52:37 PST 2019","Wed Dec 11 07:52:37 PST 2019","","","","10","100% (5/5)","0% (0/0)","0% (0/0)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3JZQSN0I3QAVGXCJ3DAX6VPJWLVGFI","A2SSYBUT9ZM0G9","Submitted","Sun Dec 08 08:00:07 PST 2019","Sun Dec 08 08:00:44 PST 2019","Wed Dec 11 08:00:44 PST 2019","","","","37","100% (1/1)","0% (0/0)","0% (0/0)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3LEP4MGT3G02RWQCWLNTHKV14VODBO","AJDXSXAWDDAEO","Submitted","Sun Dec 08 08:11:58 PST 2019","Sun Dec 08 08:12:23 PST 2019","Wed Dec 11 08:12:23 PST 2019","","","","25","100% (12/12)","0% (0/0)","0% (0/0)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3PW9OPU9PQKEBOA4XZANFPROLS821L","A1NF6PELRKACS9","Submitted","Sun Dec 08 08:15:24 PST 2019","Sun Dec 08 08:15:40 PST 2019","Wed Dec 11 08:15:40 PST 2019","","","","16","100% (34/34)","0% (0/0)","0% (0/0)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3QILPRALQ5VSBAJII3HMMNHUAT3N8F","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:54:05 PST 2019","Sun Dec 08 07:54:30 PST 2019","Wed Dec 11 07:54:30 PST 2019","","","","25","100% (1660/1660)","100% (160/160)","100% (160/160)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3R8YZBNQ9HI9ETRROQHXCHG44KL7Q0","ATHS9GUME1XCA","Submitted","Sun Dec 08 07:54:56 PST 2019","Sun Dec 08 07:55:07 PST 2019","Wed Dec 11 07:55:07 PST 2019","","","","11","100% (41/41)","100% (37/37)","100% (37/37)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3W8CV64QJ2Z0FJGHKXSNHZF98NF9HK","A2HM35CWB7IIFM","Submitted","Sun Dec 08 08:23:21 PST 2019","Sun Dec 08 08:23:24 PST 2019","Wed Dec 11 08:23:24 PST 2019","","","","3","100% (229/229)","100% (6/6)","100% (6/6)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Computer-altered"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3WETL7AQWT82KO762MQ41P9X3ME53I","A3GNQDFPZALU92","Submitted","Sun Dec 08 08:20:01 PST 2019","Sun Dec 08 08:20:27 PST 2019","Wed Dec 11 08:20:27 PST 2019","","","","26","100% (31/31)","100% (31/31)","100% (31/31)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"39WSF6KUV2LOGCVR6JYY42HYVVXOE5","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3X87C8JFV6BVXRBJCTF878C0RYYQS6","A1MBOBY8S6CK3J","Submitted","Sun Dec 08 08:10:02 PST 2019","Sun Dec 08 08:10:30 PST 2019","Wed Dec 11 08:10:30 PST 2019","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","10","at three hours and with very little stories or character evolution , there is plenty of room for editing , and a much shorter cut surely would have resulted in a smoother , more focused narrative without compromising any of the cultural intrigue .","fake","Real"
"3BAKUKE49HCSTOTVMNKNRD39H9DR1Y","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","34YB12FSQYO1M740P0EA1L9STM9GMR","A18B5QL328E02A","Submitted","Sun Dec 08 08:24:39 PST 2019","Sun Dec 08 08:24:44 PST 2019","Wed Dec 11 08:24:44 PST 2019","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","11","suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .","real","Computer-altered"
"3BAKUKE49HCSTOTVMNKNRD39H9DR1Y","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","388U7OUMF71V8J67G6LO2SGMSSIR0M","A1NF6PELRKACS9","Submitted","Sun Dec 08 08:21:51 PST 2019","Sun Dec 08 08:22:10 PST 2019","Wed Dec 11 08:22:10 PST 2019","","","","19","100% (34/34)","0% (0/0)","0% (0/0)","11","suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .","real","Computer-altered"
"3BAKUKE49HCSTOTVMNKNRD39H9DR1Y","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","39JEC7537U17VII416JIYQ7QMNSVCC","A3GNQDFPZALU92","Submitted","Sun Dec 08 08:22:04 PST 2019","Sun Dec 08 08:22:27 PST 2019","Wed Dec 11 08:22:27 PST 2019","","","","23","100% (31/31)","100% (31/31)","100% (31/31)","11","suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .","real","Computer-altered"
"3BAKUKE49HCSTOTVMNKNRD39H9DR1Y","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3AUQQEL7U5TN1QNOPQQY3P5PDYUV0I","AJDXSXAWDDAEO","Submitted","Sun Dec 08 08:05:24 PST 2019","Sun Dec 08 08:07:24 PST 2019","Wed Dec 11 08:07:24 PST 2019","","","","120","100% (12/12)","0% (0/0)","0% (0/0)","11","suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .","real","Computer-altered"
"3BAKUKE49HCSTOTVMNKNRD39H9DR1Y","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3GM6G9ZBKNX5RCQ690DH04OHJGETMA","AFKZZEURTCR8U","Submitted","Sun Dec 08 07:59:01 PST 2019","Sun Dec 08 07:59:08 PST 2019","Wed Dec 11 07:59:08 PST 2019","","","","7","100% (5/5)","0% (0/0)","0% (0/0)","11","suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .","real","Real"
"3BAKUKE49HCSTOTVMNKNRD39H9DR1Y","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3JMSRU9HQIUMSG2IXXPDOE7T7Z4EVN","A15WQZ0GC5XSK","Submitted","Sun Dec 08 08:03:18 PST 2019","Sun Dec 08 08:04:59 PST 2019","Wed Dec 11 08:04:59 PST 2019","","","","101","100% (1/1)","0% (0/0)","0% (0/0)","11","suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .","real","Computer-altered"
"3BAKUKE49HCSTOTVMNKNRD39H9DR1Y","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:48 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:48 PST 2019","","","3OB0CAO74HPFGKOPS9K3GG80HWWYHU","ATHS9GUME1XCA","Submitted","Sun Dec 08 07:48:56 PST 2019","Sun Dec 08 07:49:12 PST 2019","Wed Dec 11 07:49:12 PST 2019","","","","16","100% (41/41)","100% (37/37)","100% (37/37)","11","suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star .","real","Computer-altered"
