"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
1.0,0.002613365650177002,"Several people are [[laying]] on the floor sleeping covered by blankets .

A party [[has]] just [[ended]]",2.0,0.6553752422332764,"Several people are [[lays]] on the floor sleeping covered by blankets .

A party [[holds]] just [[ending]]"
2.0,0.00024455785751342773,"[[Customers]] are ordering food at a cafe .

There are no [[customers]] at the cafe .",1.0,0.7510722875595093,"[[User]] are ordering food at a cafe .

There are no [[abusers]] at the cafe ."
0.0,0.040562450885772705,"A cement worker is working on a new sidewalk outside of a clothing store .

A cement worker is working on a [[new]] sidewalk .",1.0,0.9367770552635193,"A cement worker is working on a new sidewalk outside of a clothing store .

A cement worker is working on a [[nouvelle]] sidewalk ."
2.0,0.005763828754425049,"Some people are [[relaxing]] in front of a [[large]] red building .

Lots of people are [[walking]] by a small red building .",1.0,0.8734482526779175,"Some people are [[relax]] in front of a [[gargantuan]] red building .

Lots of people are [[marche]] by a small red building ."
0.0,0.01621091365814209,"A little girl wearing a yellow [[dress]] is sitting on the white rocks .

A little girl is wearing a dress .",2.0,0.9993780851364136,"A little girl wearing a yellow [[robe]] is sitting on the white rocks .

A little girl is wearing a dress ."
0.0,0.018698275089263916,"A [[person]] [[holds]] a [[bunch]] of [[brush]] while [[walking]] down a [[stone]] [[path]] .

The [[person]] is walking [[outside]] .",2.0,0.6161471605300903,"A [[personnel]] [[organizes]] a [[trousseau]] of [[brushes]] while [[strolling]] down a [[rock]] [[track]] .

The [[people]] is walking [[external]] ."
2.0,0.026410162448883057,"A [[man]] in gray [[uniform]] is [[cutting]] something on the [[ground]] while a man in white [[uniform]] is watching him .

The men are hosting a news show .",1.0,0.8827635049819946,"A [[folks]] in gray [[uniforms]] is [[cut]] something on the [[sol]] while a man in white [[uniforms]] is watching him .

The men are hosting a news show ."
0.0,0.03756558895111084,"There are two [[kids]] , a soccer ball , a dog and a goat outside in a [[field]] .

Two kids are in a [[field]] .",1.0,0.6323502063751221,"There are two [[enfants]] , a soccer ball , a dog and a goat outside in a [[terrain]] .

Two kids are in a [[zones]] ."
1.0,0.0010028481483459473,"Two people wearing green [[raincoats]] sit in blue bleachers that are otherwise empty .

Two women in raincoat sit on the bleachers an [[hour]] before the football game .",2.0,0.6564239859580994,"Two people wearing green [[vests]] sit in blue bleachers that are otherwise empty .

Two women in raincoat sit on the bleachers an [[hrs]] before the football game ."
2.0,0.0020609498023986816,"[[A]] man with a paddle [[stands]] next to a [[woman]] with a bikini [[top]] ; and her [[arms]] are in a dance pose .

two [[men]] bellydance",1.0,0.6372661590576172,"[[another]] man with a paddle [[standing]] next to a [[mesdames]] with a bikini [[upper]] ; and her [[arm]] are in a dance pose .

two [[guys]] bellydance"
0.0,0.058548688888549805,"Some kids are wrestling on an inflatable raft

Some kids playing with a [[raft]] .",2.0,0.9986740350723267,"Some kids are wrestling on an inflatable raft

Some kids playing with a [[canoes]] ."
0.0,0.007068514823913574,"A blond [[boy]] stands among [[people]] in a shady setting with a large [[snake]] wrapped around his chest .

A male is surrounded with other human beings having a [[large]] snake around his chest .",1.0,0.5527383685112,"A blond [[kid]] stands among [[capita]] in a shady setting with a large [[slithering]] wrapped around his chest .

A male is surrounded with other human beings having a [[huge]] snake around his chest ."
0.0,0.02321559190750122,"A child stands in a shower with clothes on .

A [[clothed]] child is in the shower",1.0,0.9842632412910461,"A child stands in a shower with clothes on .

A [[robed]] child is in the shower"
1.0,0.0139884352684021,"[[Women]] sitting at steel table next to a man standing and holding his bicep .

the [[man]] and women are married and she is showing off his arms",2.0,0.622826099395752,"[[Femmes]] sitting at steel table next to a man standing and holding his bicep .

the [[mankind]] and women are married and she is showing off his arms"
1.0,0.3397984504699707,"The players manuever for the soccer ball .

Soccer players play [[outside]] .",0.0,0.889031171798706,"The players manuever for the soccer ball .

Soccer players play [[besides]] ."
0.0,0.06027859449386597,"A choir made up of varying ages of people are performing .

The choir is [[singing]] .",1.0,0.936842143535614,"A choir made up of varying ages of people are performing .

The choir is [[warbling]] ."
0.0,0.4186946153640747,"A dark-skinned man wearing a green cap backwards on his head grins in a crowd .

The man in the green cap [[finds]] something funny .",1.0,0.7103945016860962,"A dark-skinned man wearing a green cap backwards on his head grins in a crowd .

The man in the green cap [[finding]] something funny ."
0.0,0.4325827360153198,"Small [[girl]] riding in play car .

A girl is riding in a toy car .",1.0,0.9904824495315552,"Small [[chicas]] riding in play car .

A girl is riding in a toy car ."
2.0,0.0012750029563903809,"A man wearing black [[pants]] , an orange and brown striped shirt , and a black bandanna in a `` just thrown a bowling ball '' stance .

The man is wearing white pants .",1.0,0.9687319993972778,"A man wearing black [[trouser]] , an orange and brown striped shirt , and a black bandanna in a `` just thrown a bowling ball '' stance .

The man is wearing white pants ."
2.0,0.003972172737121582,"You can [[see]] the [[bottom]] [[halves]] of [[three]] boys [[standing]] on a sidewalk with silly string sprayed everywhere

The boys are [[sitting]] down .",1.0,0.6090996265411377,"You can [[behold]] the [[down]] [[portion]] of [[two]] boys [[being]] on a sidewalk with silly string sprayed everywhere

The boys are [[sits]] down ."
2.0,0.06002885103225708,"Woman in a blue [[dress]] and carrying a black purse , rides a scooter down the street .

the girl is wearing a black dress and a blue purse",1.0,0.5977542400360107,"Woman in a blue [[clothes]] and carrying a black purse , rides a scooter down the street .

the girl is wearing a black dress and a blue purse"
0.0,0.0039010047912597656,"A man in a green [[shirt]] and dark pants and carrying a really big pot turns around to talk to 3 other people .

A [[person]] in a [[shirt]]",2.0,0.6444213390350342,"A man in a green [[robe]] and dark pants and carrying a really big pot turns around to talk to 3 other people .

A [[personnel]] in a [[shirts]]"
0.0,0.5084505081176758,"A group of girls jumping over another girl who is laying on the floor .

A group of girl is playing .",0.0,0.5084505081176758,"A group of girls jumping over another girl who is laying on the floor .

A group of girl is playing ."
1.0,0.004400968551635742,"A man and his camel in the dusty desert .

the [[man]] is [[mexican]]",2.0,0.999542772769928,"A man and his camel in the dusty desert .

the [[homeboy]] is [[wetback]]"
1.0,0.0007860660552978516,"A group of people are riding down a roller coaster that appears to be called the `` Cyclone . ''

[[A]] [[group]] from the local 4-H [[club]] enjoy a [[day]] at the local [[amusement]] part as part of their year-end celebration .",2.0,0.7917488813400269,"A group of people are riding down a roller coaster that appears to be called the `` Cyclone . ''

[[para]] [[groups]] from the local 4-H [[clubhouse]] enjoy a [[dias]] at the local [[leisure]] part as part of their year-end celebration ."
2.0,0.0002575516700744629,"A young girl is wearing a blue patterned swimsuit , a black and yellow [[swim]] cap and has blue swim goggles on her head .

[[Girl]] dressed in [[nightgown]] sneaking into [[kitchen]] .",1.0,0.6465660333633423,"A young girl is wearing a blue patterned swimsuit , a black and yellow [[bains]] cap and has blue swim goggles on her head .

[[Femme]] dressed in [[sequined]] sneaking into [[cook]] ."
2.0,0.00038039684295654297,"[[Two]] women [[bend]] over to [[touch]] a small [[kangaroo]] .

The [[women]] are [[wiping]] a [[windshield]]",1.0,0.5822063684463501,"[[Three]] women [[warping]] over to [[affects]] a small [[kangaroos]] .

The [[femmes]] are [[swipe]] a [[windscreen]]"
0.0,0.009615540504455566,"several [[brides]] wearing white dresses are holding red roses

There is a group of [[brides]] .",1.0,0.9739936590194702,"several [[matrimony]] wearing white dresses are holding red roses

There is a group of [[weddings]] ."
0.0,0.03505605459213257,"One young boy in a yellow long-sleeved shirt and jeans sitting down , with five adults in front of him , one operating a video camera .

An adult using a [[video]] camera .",2.0,0.6488829851150513,"One young boy in a yellow long-sleeved shirt and jeans sitting down , with five adults in front of him , one operating a video camera .

An adult using a [[films]] camera ."
1.0,0.18934154510498047,"Two small [[girls]] are holding stuffed animals .

The girls are showing their mother the presents the Easter Bunny left them in their Easter basket .",2.0,0.7091319561004639,"Two small [[fille]] are holding stuffed animals .

The girls are showing their mother the presents the Easter Bunny left them in their Easter basket ."
2.0,0.9980809092521667,"Two girls kissing a man with a black shirt and brown hair on the cheeks .

Two girls kiss .",2.0,0.9980809092521667,"Two girls kissing a man with a black shirt and brown hair on the cheeks .

Two girls kiss ."
0.0,0.06900608539581299,"Four [[kids]] pose on a stage .

Several children are posing on a stage .",2.0,0.9998469948768616,"Four [[miners]] pose on a stage .

Several children are posing on a stage ."
1.0,0.00212860107421875,"A [[man]] speaking with two women .

A [[man]] is giving two women [[directions]] at work .",2.0,0.6381936073303223,"A [[men]] speaking with two women .

A [[virile]] is giving two women [[direction]] at work ."
1.0,0.9632364511489868,"A man wearing a welding mask working on a duct .

The man 's head is partially obscured .",1.0,0.9632364511489868,"A man wearing a welding mask working on a duct .

The man 's head is partially obscured ."
1.0,0.003312408924102783,"A lady is helping another woman work in a silver compartment , which is most likely related to nurse-work .

Two woman are [[trying]] to [[finish]] [[orders]] from a [[doctor]]",2.0,0.5092285871505737,"A lady is helping another woman work in a silver compartment , which is most likely related to nurse-work .

Two woman are [[asking]] to [[finishing]] [[order]] from a [[practitioner]]"
0.0,0.10963910818099976,"People buy fruits and vegetables at an open air market .

People are shopping for many [[things]] at the market .",1.0,0.6245217323303223,"People buy fruits and vegetables at an open air market .

People are shopping for many [[matter]] at the market ."
